Received At;Value
2024-07-31T06:04:37Z;853
2024-07-31T06:04:34Z;854
2024-07-31T06:04:31Z;854
2024-07-31T06:04:28Z;854
2024-07-31T06:04:25Z;856
2024-07-31T06:04:22Z;857
2024-07-31T06:04:19Z;859
2024-07-31T06:04:16Z;858
2024-07-31T06:04:13Z;860
2024-07-31T06:04:10Z;862
2024-07-31T06:04:07Z;860
2024-07-31T06:04:04Z;864
2024-07-31T06:04:01Z;866
2024-07-31T06:03:58Z;868
2024-07-31T06:03:55Z;869
2024-07-31T06:03:52Z;868
2024-07-31T06:03:49Z;869
2024-07-31T06:03:46Z;871
2024-07-31T06:03:43Z;871
2024-07-31T06:03:40Z;874
2024-07-31T06:03:37Z;875
2024-07-31T06:03:34Z;879
2024-07-31T06:03:31Z;878
2024-07-31T06:03:28Z;878
2024-07-31T06:03:25Z;875
2024-07-31T06:03:22Z;877
2024-07-31T06:03:19Z;879
2024-07-31T06:03:16Z;879
2024-07-31T06:03:13Z;880
2024-07-31T06:03:10Z;877
2024-07-31T06:03:07Z;878
2024-07-31T06:03:04Z;878
2024-07-31T06:03:01Z;878
2024-07-31T06:02:58Z;876
2024-07-31T06:02:55Z;874
2024-07-31T06:02:52Z;875
2024-07-31T06:02:49Z;873
2024-07-31T06:02:46Z;873
2024-07-31T06:02:43Z;875
2024-07-31T06:02:40Z;875
2024-07-31T06:02:37Z;876
2024-07-31T06:02:34Z;877
2024-07-31T06:02:31Z;876
2024-07-31T06:02:28Z;875
2024-07-31T06:02:25Z;873
2024-07-31T06:02:22Z;870
2024-07-31T06:02:19Z;872
2024-07-31T06:02:16Z;871
2024-07-31T06:02:13Z;872
2024-07-31T06:02:10Z;874
2024-07-31T06:02:07Z;872
2024-07-31T06:02:04Z;873
2024-07-31T06:02:01Z;873
2024-07-31T06:01:58Z;873
2024-07-31T06:01:55Z;872
2024-07-31T06:01:52Z;871
2024-07-31T06:01:49Z;870
2024-07-31T06:01:46Z;870
2024-07-31T06:01:43Z;871
2024-07-31T06:01:40Z;874
2024-07-31T06:01:37Z;874
2024-07-31T06:01:34Z;872
2024-07-31T06:01:31Z;872
2024-07-31T06:01:28Z;873
2024-07-31T06:01:25Z;876
2024-07-31T06:01:22Z;875
2024-07-31T06:01:19Z;875
2024-07-31T06:01:16Z;873
2024-07-31T06:01:13Z;870
2024-07-31T06:01:10Z;869
2024-07-31T06:01:07Z;869
2024-07-31T06:01:04Z;871
2024-07-31T06:01:01Z;871
2024-07-31T06:00:58Z;870
2024-07-31T06:00:55Z;871
2024-07-31T06:00:52Z;870
2024-07-31T06:00:49Z;871
2024-07-31T06:00:46Z;870
2024-07-31T06:00:43Z;866
2024-07-31T06:00:40Z;869
2024-07-31T06:00:37Z;866
2024-07-31T06:00:34Z;867
2024-07-31T06:00:31Z;870
2024-07-31T06:00:28Z;871
2024-07-31T06:00:25Z;868
2024-07-31T06:00:22Z;867
2024-07-31T06:00:19Z;866
2024-07-31T06:00:16Z;867
2024-07-31T06:00:13Z;866
2024-07-31T06:00:10Z;864
2024-07-31T06:00:07Z;862
2024-07-31T06:00:04Z;861
2024-07-31T06:00:01Z;861
2024-07-31T05:59:58Z;860
2024-07-31T05:59:55Z;858
2024-07-31T05:59:52Z;858
2024-07-31T05:59:49Z;857
2024-07-31T05:59:46Z;855
2024-07-31T05:59:43Z;855
2024-07-31T05:59:40Z;854
2024-07-31T05:59:37Z;854
2024-07-31T05:59:34Z;852
2024-07-31T05:59:31Z;851
2024-07-31T05:59:28Z;849
2024-07-31T05:59:25Z;848
2024-07-31T05:59:22Z;851
2024-07-31T05:59:19Z;850
2024-07-31T05:59:16Z;846
2024-07-31T05:59:13Z;846
2024-07-31T05:59:10Z;846
2024-07-31T05:59:07Z;848
2024-07-31T05:59:04Z;847
2024-07-31T05:59:01Z;846
2024-07-31T05:58:58Z;850
2024-07-31T05:58:55Z;851
2024-07-31T05:58:52Z;850
2024-07-31T05:58:49Z;850
2024-07-31T05:58:46Z;850
2024-07-31T05:58:43Z;851
2024-07-31T05:58:40Z;851
2024-07-31T05:58:37Z;852
2024-07-31T05:58:34Z;853
2024-07-31T05:58:31Z;851
2024-07-31T05:58:28Z;851
2024-07-31T05:58:25Z;852
2024-07-31T05:58:22Z;851
2024-07-31T05:58:19Z;851
2024-07-31T05:58:16Z;851
2024-07-31T05:58:13Z;852
2024-07-31T05:58:10Z;853
2024-07-31T05:58:07Z;854
2024-07-31T05:58:04Z;853
2024-07-31T05:58:01Z;853
2024-07-31T05:57:58Z;857
2024-07-31T05:57:55Z;855
2024-07-31T05:57:52Z;853
2024-07-31T05:57:49Z;852
2024-07-31T05:57:46Z;849
2024-07-31T05:57:43Z;847
2024-07-31T05:57:40Z;846
2024-07-31T05:57:37Z;846
2024-07-31T05:57:34Z;848
2024-07-31T05:57:31Z;848
2024-07-31T05:57:28Z;851
2024-07-31T05:57:25Z;851
2024-07-31T05:57:22Z;853
2024-07-31T05:57:19Z;854
2024-07-31T05:57:16Z;855
2024-07-31T05:57:13Z;856
2024-07-31T05:57:10Z;854
2024-07-31T05:57:07Z;853
2024-07-31T05:57:04Z;854
2024-07-31T05:57:01Z;853
2024-07-31T05:56:58Z;850
2024-07-31T05:56:55Z;849
2024-07-31T05:56:52Z;847
2024-07-31T05:56:49Z;846
2024-07-31T05:56:46Z;846
2024-07-31T05:56:43Z;847
2024-07-31T05:56:40Z;845
2024-07-31T05:56:37Z;846
2024-07-31T05:56:34Z;845
2024-07-31T05:56:31Z;848
2024-07-31T05:56:28Z;848
2024-07-31T05:56:25Z;848
2024-07-31T05:56:22Z;850
2024-07-31T05:56:19Z;849
2024-07-31T05:56:16Z;848
2024-07-31T05:56:13Z;849
2024-07-31T05:56:10Z;848
2024-07-31T05:56:07Z;849
2024-07-31T05:56:04Z;850
2024-07-31T05:56:01Z;848
2024-07-31T05:55:58Z;845
2024-07-31T05:55:55Z;845
2024-07-31T05:55:52Z;844
2024-07-31T05:55:49Z;843
2024-07-31T05:55:46Z;841
2024-07-31T05:55:43Z;842
2024-07-31T05:55:40Z;839
2024-07-31T05:55:37Z;843
2024-07-31T05:55:34Z;845
2024-07-31T05:55:31Z;846
2024-07-31T05:55:28Z;847
2024-07-31T05:55:25Z;846
2024-07-31T05:55:22Z;848
2024-07-31T05:55:19Z;848
2024-07-31T05:55:16Z;848
2024-07-31T05:55:13Z;847
2024-07-31T05:55:10Z;849
2024-07-31T05:55:07Z;849
2024-07-31T05:55:04Z;851
2024-07-31T05:55:01Z;850
2024-07-31T05:54:58Z;849
2024-07-31T05:54:55Z;845
2024-07-31T05:54:52Z;845
2024-07-31T05:54:49Z;844
2024-07-31T05:54:46Z;845
2024-07-31T05:54:43Z;844
2024-07-31T05:54:40Z;844
2024-07-31T05:54:37Z;845
2024-07-31T05:54:34Z;843
2024-07-31T05:54:31Z;844
2024-07-31T05:54:28Z;844
2024-07-31T05:54:25Z;846
2024-07-31T05:54:22Z;846
2024-07-31T05:54:19Z;841
2024-07-31T05:54:16Z;843
2024-07-31T05:54:13Z;844
2024-07-31T05:54:10Z;843
